name,website,type,agencyType,industry,city,state,country,description,logoUrl,linkedinUrl
"Digital Systems",https://digitalsystems.com,DSP_SSP,,TECHNOLOGY,Portland,OR,United States,"Digital Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/digital-systems
"Smart Systems",https://smartsystems.com,PUBLISHER,,TECHNOLOGY,Portland,OR,United States,"Smart Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/smart-systems
"Smart Solutions",https://smartsolutions.com,DSP_SSP,,TECHNOLOGY,Austin,TX,United States,"Smart Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/smart-solutions
"Prime Technologies",https://primetechnologies.com,PUBLISHER,,TECHNOLOGY,Minneapolis,MN,United States,"Prime Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/prime-technologies
"Media Solutions",https://mediasolutions.com,ADTECH_PLATFORM,,TECHNOLOGY,New York,NY,United States,"Media Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/media-solutions
"Max Platforms",https://maxplatforms.com,DSP_SSP,,TECHNOLOGY,New York,NY,United States,"Max Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/max-platforms
"Delta Software",https://deltasoftware.com,DSP_SSP,,TECHNOLOGY,San Francisco,CA,United States,"Delta Software provides technology solutions for the advertising industry.",,https://linkedin.com/company/delta-software
"Pro Platforms",https://proplatforms.com,MARTECH_VENDOR,,TECHNOLOGY,Austin,TX,United States,"Pro Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/pro-platforms
"Global Solutions",https://globalsolutions.com,MARTECH_VENDOR,,TECHNOLOGY,Seattle,WA,United States,"Global Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/global-solutions
"Sigma Technologies",https://sigmatechnologies.com,DSP_SSP,,TECHNOLOGY,Detroit,MI,United States,"Sigma Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/sigma-technologies
"Pro Solutions",https://prosolutions.com,MARTECH_VENDOR,,TECHNOLOGY,San Diego,CA,United States,"Pro Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/pro-solutions
"Future Platforms",https://futureplatforms.com,MARTECH_VENDOR,,TECHNOLOGY,San Francisco,CA,United States,"Future Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/future-platforms
"Smart Solutions",https://smartsolutions.com,MARTECH_VENDOR,,TECHNOLOGY,Los Angeles,CA,United States,"Smart Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/smart-solutions
"Bold Systems",https://boldsystems.com,DSP_SSP,,TECHNOLOGY,Philadelphia,PA,United States,"Bold Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/bold-systems
"Smart Platforms",https://smartplatforms.com,DSP_SSP,,TECHNOLOGY,Seattle,WA,United States,"Smart Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/smart-platforms
"Delta Platforms",https://deltaplatforms.com,MARTECH_VENDOR,,TECHNOLOGY,Los Angeles,CA,United States,"Delta Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/delta-platforms
"Silver Platforms",https://silverplatforms.com,ADTECH_PLATFORM,,TECHNOLOGY,Nashville,TN,United States,"Silver Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/silver-platforms
"Dynamic Systems",https://dynamicsystems.com,MARTECH_VENDOR,,TECHNOLOGY,Miami,FL,United States,"Dynamic Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/dynamic-systems
"Apex Platforms",https://apexplatforms.com,PUBLISHER,,TECHNOLOGY,Austin,TX,United States,"Apex Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/apex-platforms
"Omega Software",https://omegasoftware.com,MARTECH_VENDOR,,TECHNOLOGY,San Francisco,CA,United States,"Omega Software provides technology solutions for the advertising industry.",,https://linkedin.com/company/omega-software
"Bold Software",https://boldsoftware.com,PUBLISHER,,TECHNOLOGY,Chicago,IL,United States,"Bold Software provides technology solutions for the advertising industry.",,https://linkedin.com/company/bold-software
"United Software",https://unitedsoftware.com,MARTECH_VENDOR,,TECHNOLOGY,Phoenix,AZ,United States,"United Software provides technology solutions for the advertising industry.",,https://linkedin.com/company/united-software
"Global Solutions",https://globalsolutions.com,ADTECH_PLATFORM,,TECHNOLOGY,Los Angeles,CA,United States,"Global Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/global-solutions
"Gold Solutions",https://goldsolutions.com,ADTECH_PLATFORM,,TECHNOLOGY,Los Angeles,CA,United States,"Gold Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/gold-solutions
"Strategic Solutions",https://strategicsolutions.com,PUBLISHER,,TECHNOLOGY,Chicago,IL,United States,"Strategic Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/strategic-solutions
"United Systems",https://unitedsystems.com,ADTECH_PLATFORM,,TECHNOLOGY,Minneapolis,MN,United States,"United Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/united-systems
"Core Solutions",https://coresolutions.com,MARTECH_VENDOR,,TECHNOLOGY,Denver,CO,United States,"Core Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/core-solutions
"Smart Technologies",https://smarttechnologies.com,PUBLISHER,,TECHNOLOGY,Denver,CO,United States,"Smart Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/smart-technologies
"Red Platforms",https://redplatforms.com,PUBLISHER,,TECHNOLOGY,San Francisco,CA,United States,"Red Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/red-platforms
"Orange Solutions",https://orangesolutions.com,DSP_SSP,,TECHNOLOGY,Atlanta,GA,United States,"Orange Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/orange-solutions
"Pro Systems",https://prosystems.com,ADTECH_PLATFORM,,TECHNOLOGY,Nashville,TN,United States,"Pro Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/pro-systems
"True Systems",https://truesystems.com,ADTECH_PLATFORM,,TECHNOLOGY,Denver,CO,United States,"True Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/true-systems
"Apex Technologies",https://apextechnologies.com,MARTECH_VENDOR,,TECHNOLOGY,Las Vegas,NV,United States,"Apex Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/apex-technologies
"Sigma Platforms",https://sigmaplatforms.com,MARTECH_VENDOR,,TECHNOLOGY,San Diego,CA,United States,"Sigma Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/sigma-platforms
"Bright Technologies",https://brighttechnologies.com,DSP_SSP,,TECHNOLOGY,Austin,TX,United States,"Bright Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/bright-technologies
"Silver Technologies",https://silvertechnologies.com,DSP_SSP,,TECHNOLOGY,Chicago,IL,United States,"Silver Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/silver-technologies
"Pro Systems",https://prosystems.com,MARTECH_VENDOR,,TECHNOLOGY,Philadelphia,PA,United States,"Pro Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/pro-systems
"Apex Software",https://apexsoftware.com,DSP_SSP,,TECHNOLOGY,Detroit,MI,United States,"Apex Software provides technology solutions for the advertising industry.",,https://linkedin.com/company/apex-software
"Purple Systems",https://purplesystems.com,MARTECH_VENDOR,,TECHNOLOGY,Los Angeles,CA,United States,"Purple Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/purple-systems
"Future Systems",https://futuresystems.com,PUBLISHER,,TECHNOLOGY,Miami,FL,United States,"Future Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/future-systems
"Premier Technologies",https://premiertechnologies.com,PUBLISHER,,TECHNOLOGY,Los Angeles,CA,United States,"Premier Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/premier-technologies
"Next Platforms",https://nextplatforms.com,DSP_SSP,,TECHNOLOGY,Portland,OR,United States,"Next Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/next-platforms
"United Solutions",https://unitedsolutions.com,DSP_SSP,,TECHNOLOGY,Portland,OR,United States,"United Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/united-solutions
"Future Platforms",https://futureplatforms.com,ADTECH_PLATFORM,,TECHNOLOGY,San Francisco,CA,United States,"Future Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/future-platforms
"Bold Systems",https://boldsystems.com,DSP_SSP,,TECHNOLOGY,Phoenix,AZ,United States,"Bold Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/bold-systems
"Creative Solutions",https://creativesolutions.com,ADTECH_PLATFORM,,TECHNOLOGY,Austin,TX,United States,"Creative Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/creative-solutions
"Bold Solutions",https://boldsolutions.com,ADTECH_PLATFORM,,TECHNOLOGY,Denver,CO,United States,"Bold Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/bold-solutions
"First Solutions",https://firstsolutions.com,PUBLISHER,,TECHNOLOGY,Chicago,IL,United States,"First Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/first-solutions
"Modern Platforms",https://modernplatforms.com,ADTECH_PLATFORM,,TECHNOLOGY,Portland,OR,United States,"Modern Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/modern-platforms
"Digital Software",https://digitalsoftware.com,DSP_SSP,,TECHNOLOGY,Denver,CO,United States,"Digital Software provides technology solutions for the advertising industry.",,https://linkedin.com/company/digital-software
"Apex Solutions",https://apexsolutions.com,DSP_SSP,,TECHNOLOGY,Las Vegas,NV,United States,"Apex Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/apex-solutions
"Max Systems",https://maxsystems.com,ADTECH_PLATFORM,,TECHNOLOGY,Atlanta,GA,United States,"Max Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/max-systems
"Dynamic Solutions",https://dynamicsolutions.com,ADTECH_PLATFORM,,TECHNOLOGY,Charlotte,NC,United States,"Dynamic Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/dynamic-solutions
"Silver Solutions",https://silversolutions.com,ADTECH_PLATFORM,,TECHNOLOGY,Los Angeles,CA,United States,"Silver Solutions provides technology solutions for the advertising industry.",,https://linkedin.com/company/silver-solutions
"Sigma Technologies",https://sigmatechnologies.com,DSP_SSP,,TECHNOLOGY,San Diego,CA,United States,"Sigma Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/sigma-technologies
"Sigma Technologies",https://sigmatechnologies.com,ADTECH_PLATFORM,,TECHNOLOGY,Austin,TX,United States,"Sigma Technologies provides technology solutions for the advertising industry.",,https://linkedin.com/company/sigma-technologies
"Digital Systems",https://digitalsystems.com,MARTECH_VENDOR,,TECHNOLOGY,Dallas,TX,United States,"Digital Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/digital-systems
"Max Systems",https://maxsystems.com,DSP_SSP,,TECHNOLOGY,San Francisco,CA,United States,"Max Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/max-systems
"Bold Platforms",https://boldplatforms.com,DSP_SSP,,TECHNOLOGY,Nashville,TN,United States,"Bold Platforms provides technology solutions for the advertising industry.",,https://linkedin.com/company/bold-platforms
"Delta Systems",https://deltasystems.com,PUBLISHER,,TECHNOLOGY,Chicago,IL,United States,"Delta Systems provides technology solutions for the advertising industry.",,https://linkedin.com/company/delta-systems
